county,am_indian_alaskan_nat_pa,am_indian_alaskan_nat_na,am_indian_alaskan_nat_tot,tot_asian_pa,tot_asian_na,tot_asian_tot,asian_indian_pa,asian_indian_na,asian_indian_tot,cambodian_pa,cambodian_na,cambodian_tot,chinese_pa,chinese_na,chinese_tot,japanese_pa,japanese_na,japanese_tot,filipino_pa,filipino_na,filipino_tot,korean_pa,korean_na,korean_tot,laotian_pa,laotian_na,laotian_tot,vietnamese_pa,vietnamese_na,vietnamese_tot,other_asian_pa,other_asian_na,other_asian_tot,more_than_one_asian_pa,more_than_one_asian_na,more_than_one_asian_tot,black_pa,black_na,black_tot,tot_hawaiian_or_other_pa,tot_hawaiian_or_other_na,tot_hawaiian_or_other_tot,hawaiian_pa,hawaiian_na,hawaiian_tot,guamanian_pa,guamanian_na,guamanian_tot,samoan_pa,samoan_na,samoan_tot,other_pac_island_pa,other_pac_island_na,other_pac_island_tot,more_than_one_hawaiian_pac_island_pa,more_than_one_hawaiian_pac_island_na,more_than_one_hawaiian_pac_island_tot,white_pa,white_na,white_tot,two_races_am_indian_alaska_nat_white_pa,two_races_am_indian_alaska_nat_white_na,two_races_am_indian_alaska_nat_white_tot,two_races_asian_white_pa,two_races_asian_white_na,two_races_asian_white_tot,two_races_black_white_pa,two_races_black_white_na,two_races_black_white_tot,two_races_am_indian_alaska_nat_black_pa,two_races_am_indian_alaska_nat_black_na,two_races_am_indian_alaska_nat_black_tot,reported_races_not_incl_pa,reported_races_not_incl_na,reported_races_not_incl_tot,nonreporting_worker_undecided_pa,nonreporting_worker_undecided_na,nonreporting_worker_undecided_tot,total_pa,total_na,total_tot,hispanic_am_indian_alaska_nat_pa,hispanic_am_indian_alaska_nat_na,hispanic_am_indian_alaska_nat_tot,hispanic_tot_asian_pa,hispanic_tot_asian_na,hispanic_tot_asian_tot,hispanic_asian_indian_pa,hispanic_asian_indian_na,hispanic_asian_indian_tot,hispanic_cambodian_pa,hispanic_cambodian_na,hispanic_cambodian_tot,hispanic_chinese_pa,hispanic_chinese_na,hispanic_chinese_tot,hispanic_japanese_pa,hispanic_japanese_na,hispanic_japanese_tot,hispanic_filipino_pa,hispanic_filipino_na,hispanic_filipino_tot,hispanic_korean_pa,hispanic_korean_na,hispanic_korean_tot,hispanic_laotian_pa,hispanic_laotian_na,hispanic_laotian_tot,hispanic_vietnamese_pa,hispanic_vietnamese_na,hispanic_vietnamese_tot,hispanic_other_asian_pa,hispanic_other_asian_na,hispanic_other_asian_tot,hispanic_more_than_one_asian_pa,hispanic_more_than_one_asian_na,hispanic_more_than_one_asian_tot,hispanic_black_pa,hispanic_black_na,hispanic_black_tot,hispanic_tot_hawaiian_other_pac_island_pa,hispanic_tot_hawaiian_other_pac_island_na,hispanic_tot_hawaiian_other_pac_island_tot,hispanic_hawaiian_pa,hispanic_hawaiian_na,hispanic_hawaiian_tot,hispanic_guamanian_pa,hispanic_guamanian_na,hispanic_guamanian_tot,hispanic_samoan_pa,hispanic_samoan_na,hispanic_samoan_tot,hispanic_other_pac_island_pa,hispanic_other_pac_island_na,hispanic_other_pac_island_tot,hispanic_more_than_one_hawaiian_pac_island_pa,hispanic_more_than_one_hawaiian_pac_island_na,hispanic_more_than_one_hawaiian_pac_island_tot,hispanic_white_pa,hispanic_white_na,hispanic_white_tot,hispanic_two_races_am_indian_alaska_nat_white_pa,hispanic_two_races_am_indian_alaska_nat_white_na,hispanic_two_races_am_indian_alaska_nat_white_tot,hispanic_two_races_asian_white_pa,hispanic_two_races_asian_white_na,hispanic_two_races_asian_white_tot,hispanic_two_races_black_white_pa,hispanic_two_races_black_white_na,hispanic_two_races_black_white_tot,hispanic_two_races_am_indian_alaska_nat_black_pa,hispanic_two_races_am_indian_alaska_nat_black_na,hispanic_two_races_am_indian_alaska_nat_black_tot,hispanic_reported_races_not_incl_pa,hispanic_reported_races_not_incl_na,hispanic_reported_races_not_incl_tot,hispanic_nonreporting_worker_undecided_pa,hispanic_nonreporting_worker_undecided_na,hispanic_nonreporting_worker_undecided_tot,hispanic_tot_pa,hispanic_tot_na,hispanic_tot_tot,year,month,quarter,fulldate
Monterey,10.0,51.0,61.0,79.0,414.0,493.0,26.0,74.0,100.0,4.0,11.0,15.0,2.0,13.0,15.0,0.0,20.0,20.0,23.0,194.0,217.0,5.0,27.0,32.0,0.0,2.0,2.0,11.0,42.0,53.0,8.0,29.0,37.0,0.0,2.0,2.0,131.0,677.0,808.0,20.0,76.0,96.0,3.0,11.0,14.0,6.0,18.0,24.0,7.0,27.0,34.0,4.0,19.0,23.0,0.0,1.0,1.0,1199.0,5519.0,6718.0,1.0,18.0,19.0,41.0,154.0,195.0,4.0,20.0,24.0,0.0,4.0,4.0,26.0,70.0,96.0,2042.0,8748.0,10790.0,3553.0,15751.0,19304.0,1.0,8.0,9.0,25.0,76.0,101.0,21.0,52.0,73.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,16.0,17.0,3.0,14.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,9.0,0.0,6.0,6.0,0.0,0.0,0.0,801.0,2682.0,3483.0,0.0,4.0,4.0,40.0,150.0,190.0,1.0,1.0,2.0,0.0,2.0,2.0,8.0,20.0,28.0,1991.0,8336.0,10327.0,2871.0,11309.0,14180.0,2012,JUL,3.0,2012-07-01
Napa,3.0,15.0,18.0,7.0,77.0,84.0,1.0,7.0,8.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,4.0,50.0,54.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,8.0,8.0,0.0,0.0,0.0,18.0,77.0,95.0,4.0,17.0,21.0,0.0,4.0,4.0,1.0,9.0,10.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,399.0,2574.0,2973.0,1.0,24.0,25.0,0.0,1.0,1.0,3.0,4.0,7.0,1.0,0.0,1.0,1.0,27.0,28.0,31.0,158.0,189.0,468.0,2974.0,3442.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,219.0,1289.0,1508.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,31.0,148.0,179.0,252.0,1460.0,1712.0,2012,JUL,3.0,2012-07-01
Nevada,6.0,42.0,48.0,5.0,22.0,27.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,5.0,5.0,0.0,1.0,1.0,5.0,17.0,22.0,1.0,6.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,429.0,3028.0,3457.0,4.0,25.0,29.0,1.0,4.0,5.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,15.0,16.0,9.0,37.0,46.0,463.0,3201.0,3664.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,47.0,176.0,223.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,28.0,35.0,59.0,214.0,273.0,2012,JUL,3.0,2012-07-01
Orange,35.0,513.0,548.0,600.0,10725.0,11325.0,23.0,217.0,240.0,29.0,188.0,217.0,12.0,254.0,266.0,5.0,108.0,113.0,69.0,702.0,771.0,34.0,562.0,596.0,12.0,115.0,127.0,416.0,8560.0,8976.0,0.0,1.0,1.0,0.0,18.0,18.0,425.0,2928.0,3353.0,69.0,911.0,980.0,23.0,166.0,189.0,3.0,35.0,38.0,42.0,262.0,304.0,0.0,446.0,446.0,1.0,2.0,3.0,2268.0,24920.0,27188.0,1.0,66.0,67.0,7.0,69.0,76.0,4.0,38.0,42.0,1.0,5.0,6.0,72.0,70.0,142.0,9858.0,43638.0,53496.0,13340.0,83883.0,97223.0,14.0,139.0,153.0,12.0,123.0,135.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,4.0,4.0,1.0,12.0,13.0,3.0,28.0,31.0,0.0,1.0,1.0,5.0,24.0,29.0,3.0,46.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,83.0,107.0,20.0,121.0,141.0,17.0,54.0,71.0,0.0,4.0,4.0,3.0,11.0,14.0,0.0,52.0,52.0,0.0,0.0,0.0,359.0,1925.0,2284.0,0.0,8.0,8.0,0.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,10.0,19.0,9858.0,43638.0,53496.0,10298.0,46055.0,56353.0,2012,JUL,3.0,2012-07-01
Placer,34.0,109.0,143.0,15.0,149.0,164.0,4.0,38.0,42.0,0.0,4.0,4.0,3.0,11.0,14.0,0.0,14.0,14.0,6.0,58.0,64.0,0.0,8.0,8.0,0.0,3.0,3.0,2.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,215.0,261.0,9.0,70.0,79.0,0.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,63.0,71.0,0.0,0.0,0.0,644.0,5608.0,6252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,1059.0,1307.0,0.0,0.0,0.0,996.0,7210.0,8206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,1059.0,1307.0,0.0,0.0,0.0,248.0,1059.0,1307.0,2012,JUL,3.0,2012-07-01
Plumas,4.0,16.0,20.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,576.0,664.0,1.0,11.0,12.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0,8.0,7.0,19.0,26.0,104.0,651.0,755.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,10.0,16.0,11.0,29.0,40.0,2012,JUL,3.0,2012-07-01
Riverside,76.0,522.0,598.0,286.0,1706.0,1992.0,23.0,98.0,121.0,28.0,77.0,105.0,9.0,69.0,78.0,6.0,47.0,53.0,76.0,550.0,626.0,12.0,91.0,103.0,28.0,147.0,175.0,31.0,272.0,303.0,63.0,317.0,380.0,10.0,38.0,48.0,2781.0,11077.0,13858.0,110.0,474.0,584.0,17.0,85.0,102.0,8.0,38.0,46.0,36.0,112.0,148.0,49.0,233.0,282.0,0.0,6.0,6.0,6864.0,37007.0,43871.0,32.0,195.0,227.0,10.0,31.0,41.0,62.0,242.0,304.0,7.0,30.0,37.0,56.0,270.0,326.0,9279.0,37852.0,47131.0,19563.0,89406.0,108969.0,22.0,170.0,192.0,21.0,104.0,125.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,6.0,2.0,4.0,6.0,6.0,34.0,40.0,0.0,5.0,5.0,5.0,13.0,18.0,1.0,2.0,3.0,3.0,36.0,39.0,0.0,2.0,2.0,65.0,171.0,236.0,28.0,184.0,212.0,2.0,14.0,16.0,2.0,7.0,9.0,1.0,6.0,7.0,23.0,157.0,180.0,0.0,0.0,0.0,2777.0,10128.0,12905.0,12.0,53.0,65.0,3.0,2.0,5.0,7.0,21.0,28.0,2.0,5.0,7.0,14.0,55.0,69.0,8931.0,34362.0,43293.0,11882.0,45255.0,57137.0,2012,JUL,3.0,2012-07-01
Sacramento,421.0,1612.0,2033.0,1216.0,4847.0,6063.0,119.0,477.0,596.0,35.0,140.0,175.0,187.0,758.0,945.0,34.0,120.0,154.0,254.0,988.0,1242.0,21.0,80.0,101.0,221.0,894.0,1115.0,345.0,1390.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,4935.0,19740.0,24675.0,852.0,3418.0,4270.0,92.0,342.0,434.0,19.0,81.0,100.0,47.0,177.0,224.0,694.0,2818.0,3512.0,0.0,0.0,0.0,9863.0,41531.0,51394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1347.0,2019.0,17959.0,72495.0,90454.0,80.0,235.0,315.0,50.0,141.0,191.0,2.0,6.0,8.0,1.0,2.0,3.0,2.0,11.0,13.0,7.0,11.0,18.0,26.0,67.0,93.0,1.0,0.0,1.0,9.0,39.0,48.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,282.0,397.0,32.0,106.0,138.0,17.0,38.0,55.0,1.0,9.0,10.0,4.0,3.0,7.0,10.0,56.0,66.0,0.0,0.0,0.0,3620.0,11355.0,14975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1347.0,2019.0,4569.0,13466.0,18035.0,2012,JUL,3.0,2012-07-01
San Benito,2.0,10.0,12.0,3.0,17.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,10.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,20.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,387.0,2153.0,2540.0,1.0,6.0,7.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,395.0,2212.0,2607.0,1.0,5.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,309.0,1588.0,1897.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,310.0,1604.0,1914.0,2012,JUL,3.0,2012-07-01
San Bernardino,147.0,755.0,902.0,379.0,2487.0,2866.0,23.0,134.0,157.0,64.0,224.0,288.0,11.0,123.0,134.0,7.0,57.0,64.0,76.0,549.0,625.0,18.0,158.0,176.0,18.0,60.0,78.0,42.0,482.0,524.0,107.0,638.0,745.0,13.0,62.0,75.0,5434.0,21666.0,27100.0,146.0,602.0,748.0,13.0,112.0,125.0,10.0,59.0,69.0,65.0,220.0,285.0,57.0,203.0,260.0,1.0,8.0,9.0,10976.0,56188.0,67164.0,48.0,251.0,299.0,7.0,65.0,72.0,87.0,341.0,428.0,10.0,66.0,76.0,87.0,400.0,487.0,10897.0,40302.0,51199.0,28218.0,123123.0,151341.0,49.0,205.0,254.0,28.0,189.0,217.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,14.0,16.0,8.0,53.0,61.0,4.0,4.0,8.0,4.0,16.0,20.0,1.0,4.0,5.0,9.0,89.0,98.0,0.0,3.0,3.0,105.0,321.0,426.0,35.0,122.0,157.0,3.0,11.0,14.0,0.0,8.0,8.0,4.0,9.0,13.0,28.0,94.0,122.0,0.0,0.0,0.0,5461.0,23073.0,28534.0,16.0,66.0,82.0,5.0,24.0,29.0,9.0,38.0,47.0,2.0,13.0,15.0,20.0,92.0,112.0,10470.0,37241.0,47711.0,16200.0,61384.0,77584.0,2012,JUL,3.0,2012-07-01
San Diego,139.0,813.0,952.0,588.0,4593.0,5181.0,14.0,109.0,123.0,62.0,273.0,335.0,10.0,213.0,223.0,20.0,108.0,128.0,255.0,2073.0,2328.0,8.0,79.0,87.0,54.0,338.0,392.0,165.0,1400.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,2547.0,12965.0,15512.0,215.0,1181.0,1396.0,30.0,204.0,234.0,26.0,207.0,233.0,56.0,270.0,326.0,103.0,500.0,603.0,0.0,0.0,0.0,5001.0,35217.0,40218.0,0.0,5.0,5.0,33.0,151.0,184.0,6.0,52.0,58.0,2.0,4.0,6.0,0.0,7.0,7.0,9205.0,38958.0,48163.0,17736.0,93946.0,111682.0,30.0,150.0,180.0,33.0,155.0,188.0,0.0,5.0,5.0,2.0,4.0,6.0,0.0,7.0,7.0,2.0,8.0,10.0,18.0,90.0,108.0,1.0,2.0,3.0,9.0,27.0,36.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,281.0,347.0,25.0,143.0,168.0,11.0,20.0,31.0,4.0,21.0,25.0,2.0,6.0,8.0,8.0,96.0,104.0,0.0,0.0,0.0,512.0,3019.0,3531.0,0.0,1.0,1.0,13.0,31.0,44.0,0.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9071.0,37911.0,46982.0,9751.0,41701.0,51452.0,2012,JUL,3.0,2012-07-01
San Francisco,33.0,262.0,295.0,379.0,6550.0,6929.0,4.0,50.0,54.0,16.0,49.0,65.0,158.0,4524.0,4682.0,3.0,63.0,66.0,96.0,1018.0,1114.0,7.0,81.0,88.0,3.0,23.0,26.0,71.0,563.0,634.0,21.0,179.0,200.0,0.0,0.0,0.0,1084.0,7177.0,8261.0,90.0,409.0,499.0,12.0,66.0,78.0,1.0,6.0,7.0,60.0,250.0,310.0,17.0,87.0,104.0,0.0,0.0,0.0,355.0,6867.0,7222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2583.0,2641.0,1035.0,5398.0,6433.0,3034.0,29246.0,32280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,5398.0,6433.0,1035.0,5398.0,6433.0,2012,JUL,3.0,2012-07-01
San Joaquin,48.0,295.0,343.0,935.0,3933.0,4868.0,87.0,399.0,486.0,321.0,1058.0,1379.0,14.0,49.0,63.0,4.0,21.0,25.0,130.0,774.0,904.0,6.0,13.0,19.0,174.0,595.0,769.0,91.0,447.0,538.0,94.0,515.0,609.0,14.0,62.0,76.0,1739.0,5653.0,7392.0,64.0,181.0,245.0,17.0,46.0,63.0,13.0,35.0,48.0,21.0,57.0,78.0,12.0,42.0,54.0,1.0,1.0,2.0,4108.0,15381.0,19489.0,19.0,135.0,154.0,39.0,102.0,141.0,40.0,97.0,137.0,8.0,18.0,26.0,38.0,189.0,227.0,2440.0,8228.0,10668.0,9478.0,34212.0,43690.0,15.0,94.0,109.0,49.0,188.0,237.0,22.0,73.0,95.0,11.0,22.0,33.0,1.0,2.0,3.0,0.0,3.0,3.0,10.0,67.0,77.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,15.0,18.0,1.0,4.0,5.0,38.0,107.0,145.0,13.0,22.0,35.0,2.0,5.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,7.0,12.0,19.0,0.0,0.0,0.0,2097.0,5772.0,7869.0,10.0,45.0,55.0,38.0,80.0,118.0,5.0,13.0,18.0,5.0,4.0,9.0,15.0,61.0,76.0,2334.0,7642.0,9976.0,4619.0,14028.0,18647.0,2012,JUL,3.0,2012-07-01
San Luis Obispo,15.0,137.0,152.0,12.0,131.0,143.0,1.0,14.0,15.0,1.0,3.0,4.0,0.0,8.0,8.0,1.0,7.0,8.0,4.0,52.0,56.0,1.0,10.0,11.0,2.0,8.0,10.0,0.0,10.0,10.0,2.0,19.0,21.0,0.0,0.0,0.0,26.0,159.0,185.0,3.0,8.0,11.0,2.0,4.0,6.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,7219.0,8395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,7654.0,8886.0,3.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,1801.0,2254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1832.0,2312.0,2012,JUL,3.0,2012-07-01
San Mateo,23.0,158.0,181.0,463.0,3766.0,4229.0,8.0,143.0,151.0,2.0,43.0,45.0,64.0,612.0,676.0,5.0,67.0,72.0,219.0,2028.0,2247.0,4.0,54.0,58.0,2.0,18.0,20.0,15.0,88.0,103.0,136.0,674.0,810.0,8.0,39.0,47.0,487.0,2441.0,2928.0,346.0,1797.0,2143.0,22.0,54.0,76.0,3.0,9.0,12.0,59.0,331.0,390.0,262.0,1403.0,1665.0,0.0,0.0,0.0,604.0,3398.0,4002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1923.0,11561.0,13484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,3216.0,3871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,3216.0,3871.0,2012,JUL,3.0,2012-07-01
Santa Barbara,18.0,104.0,122.0,26.0,158.0,184.0,0.0,10.0,10.0,0.0,4.0,4.0,1.0,6.0,7.0,0.0,5.0,5.0,15.0,88.0,103.0,0.0,10.0,10.0,5.0,5.0,10.0,1.0,12.0,13.0,0.0,0.0,0.0,4.0,18.0,22.0,78.0,362.0,440.0,4.0,47.0,51.0,1.0,14.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,24.0,26.0,1.0,7.0,8.0,2191.0,10049.0,12240.0,2.0,13.0,15.0,1.0,6.0,7.0,5.0,11.0,16.0,0.0,0.0,0.0,349.0,743.0,1092.0,6.0,10.0,16.0,2680.0,11503.0,14183.0,6.0,43.0,49.0,7.0,27.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,7.0,10.0,12.0,22.0,34.0,1.0,18.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,0.0,1.0,1697.0,6707.0,8404.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,339.0,714.0,1053.0,0.0,0.0,0.0,2064.0,7538.0,9602.0,2012,JUL,3.0,2012-07-01
Santa Clara,102.0,555.0,657.0,656.0,7775.0,8431.0,18.0,265.0,283.0,36.0,228.0,264.0,38.0,618.0,656.0,7.0,51.0,58.0,152.0,1165.0,1317.0,11.0,138.0,149.0,11.0,85.0,96.0,325.0,4882.0,5207.0,58.0,343.0,401.0,0.0,0.0,0.0,501.0,3022.0,3523.0,42.0,285.0,327.0,20.0,131.0,151.0,4.0,40.0,44.0,18.0,114.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,9560.0,10707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5146.0,19550.0,24696.0,7594.0,40747.0,48341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5146.0,19550.0,24696.0,5146.0,19550.0,24696.0,2012,JUL,3.0,2012-07-01
